TEMP K,LIQUID RHOMX kmol/cum,LIQUID CPMX kJ/kmol-K,LIQUID MUMX cP,LIQUID HMX kJ/kmol,LIQUID TBUB K,LIQUID KMX kW/m-K,Composition
360.15,51.3063,73.5563,0.678687,-284705.0,366.226,0.000689303,0.15
361.15,51.2736,73.5723,0.669015,-284631.0,366.226,0.000689899,0.15
362.15,51.2407,73.5887,0.65956,-284557.0,366.226,0.000690484,0.15
363.15,51.2076,73.6055,0.650316,-284484.0,366.226,0.000691058,0.15
364.15,51.1742,73.6227,0.641277,-284410.0,366.226,0.00069162,0.15
365.15,51.1406,73.6777,0.632438,-284337.0,366.226,0.000692171,0.15
366.15,51.1068,73.6966,0.623792,-284263.0,366.226,0.000692711,0.15
367.15,49.7273,72.465,0.959606,-286381.0,367.15,0.000704298,0.15
368.15,48.3743,71.1854,1.49767,-288585.0,368.15,0.000715424,0.15
369.15,47.1452,69.9597,2.28726,-290695.0,369.15,0.000725348,0.15
370.15,46.0244,68.7855,3.42182,-292717.0,370.15,0.000734252,0.15
371.15,44.9989,67.6602,5.01985,-294655.0,371.15,0.000742284,0.15
372.15,44.0575,66.5817,7.22831,-296512.0,372.15,0.000749561,0.15
373.15,43.1908,65.5476,10.2257,-298292.0,373.15,0.000756184,0.15
374.15,42.3908,64.556,14.2246,-299999.0,374.15,0.000762234,0.15
375.15,41.6505,63.6049,19.473,-301635.0,375.15,0.000767781,0.15
376.15,40.9638,62.6923,26.2549,-303205.0,376.15,0.000772882,0.15
377.15,40.3255,61.8166,34.8893,-304712.0,377.15,0.000777587,0.15
378.15,39.7309,60.976,45.7282,-306157.0,378.15,0.00078194,0.15
379.15,39.1761,60.169,59.1525,-307544.0,379.15,0.000785977,0.15
380.15,38.6574,59.3941,75.5668,-308875.0,380.15,0.00078973,0.15
381.15,38.1717,58.6497,95.3931,-310154.0,381.15,0.000793227,0.15
382.15,37.7162,57.9346,119.063,-311381.0,382.15,0.000796492,0.15
383.15,37.2883,57.2475,147.008,-312560.0,383.15,0.000799548,0.15
293.15,51.9202,72.4184,3.56423,-290932.0,366.802,0.000630813,0.2
294.15,51.9097,72.4084,3.46921,-290859.0,366.802,0.000632196,0.2
295.15,51.8986,72.3996,3.37755,-290787.0,366.802,0.000633565,0.2
296.15,51.8872,72.3917,3.28911,-290715.0,366.802,0.000634922,0.2
297.15,51.8752,72.3848,3.20375,-290642.0,366.802,0.000636265,0.2
298.15,51.8628,72.3788,3.12135,-290570.0,366.802,0.000637596,0.2
299.15,51.85,72.3736,3.04179,-290497.0,366.802,0.000638914,0.2
300.15,51.8367,72.3692,2.96494,-290425.0,366.802,0.00064022,0.2
301.15,51.823,72.3654,2.8907,-290353.0,366.802,0.000641512,0.2
302.15,51.8089,72.3624,2.81895,-290280.0,366.802,0.000642792,0.2
303.15,51.7943,72.36,2.74961,-290208.0,366.802,0.00064406,0.2
304.15,51.7794,72.3582,2.68257,-290136.0,366.802,0.000645314,0.2
305.15,51.7641,72.3569,2.61774,-290063.0,366.802,0.000646557,0.2
306.15,51.7484,72.3562,2.55503,-289991.0,366.802,0.000647786,0.2
307.15,51.7323,72.356,2.49436,-289918.0,366.802,0.000649003,0.2
308.15,51.7158,72.3562,2.43565,-289846.0,366.802,0.000650208,0.2
309.15,51.699,72.3569,2.37882,-289774.0,366.802,0.0006514,0.2
310.15,51.6818,72.358,2.32381,-289701.0,366.802,0.00065258,0.2
311.15,51.6642,72.3595,2.27053,-289629.0,366.802,0.000653748,0.2
312.15,51.6463,72.3613,2.21893,-289557.0,366.802,0.000654903,0.2
313.15,51.6281,72.3636,2.16894,-289484.0,366.802,0.000656046,0.2
314.15,51.6095,72.3662,2.1205,-289412.0,366.802,0.000657176,0.2
315.15,51.5905,72.369,2.07355,-289340.0,366.802,0.000658295,0.2
316.15,51.5713,72.3722,2.02804,-289267.0,366.802,0.000659401,0.2
317.15,51.5516,72.3757,1.98391,-289195.0,366.802,0.000660495,0.2
318.15,51.5317,72.3795,1.94112,-289122.0,366.802,0.000661577,0.2
319.15,51.5115,72.3836,1.8996,-289050.0,366.802,0.000662646,0.2
320.15,51.4909,72.3879,1.85933,-288978.0,366.802,0.000663704,0.2
321.15,51.47,72.3925,1.82024,-288905.0,366.802,0.00066475,0.2
322.15,51.4488,72.3974,1.78231,-288833.0,366.802,0.000665783,0.2
323.15,51.4273,72.4025,1.74548,-288760.0,366.802,0.000666805,0.2
324.15,51.4055,72.4078,1.70972,-288688.0,366.802,0.000667814,0.2
325.15,51.3834,72.4134,1.675,-288616.0,366.802,0.000668812,0.2
326.15,51.361,72.4192,1.64127,-288543.0,366.802,0.000669798,0.2
327.15,51.3383,72.4253,1.60849,-288471.0,366.802,0.000670772,0.2
328.15,51.3154,72.4316,1.57665,-288398.0,366.802,0.000671734,0.2
329.15,51.2921,72.4381,1.5457,-288326.0,366.802,0.000672684,0.2
330.15,51.2685,72.4449,1.51561,-288254.0,366.802,0.000673623,0.2
331.15,51.2447,72.4519,1.48636,-288181.0,366.802,0.000674549,0.2
332.15,51.2206,72.4592,1.45792,-288109.0,366.802,0.000675464,0.2
333.15,51.1962,72.4667,1.43025,-288036.0,366.802,0.000676368,0.2
334.15,51.1715,72.4744,1.40334,-287964.0,366.802,0.000677259,0.2
335.15,51.1466,72.4824,1.37716,-287891.0,366.802,0.000678139,0.2
336.15,51.1214,72.4906,1.35168,-287819.0,366.802,0.000679007,0.2
337.15,51.096,72.4991,1.32688,-287746.0,366.802,0.000679864,0.2
338.15,51.0702,72.5078,1.30274,-287674.0,366.802,0.000680709,0.2
339.15,51.0442,72.5168,1.27924,-287601.0,366.802,0.000681543,0.2
340.15,51.018,72.526,1.25635,-287529.0,366.802,0.000682365,0.2
341.15,50.9915,72.5355,1.23406,-287456.0,366.802,0.000683175,0.2
342.15,50.9647,72.5453,1.21235,-287384.0,366.802,0.000683974,0.2
343.15,50.9377,72.5554,1.1912,-287311.0,366.802,0.000684762,0.2
344.15,50.9105,72.5657,1.17058,-287239.0,366.802,0.000685538,0.2
345.15,50.883,72.5763,1.1505,-287166.0,366.802,0.000686302,0.2
346.15,50.8552,72.5872,1.13092,-287093.0,366.802,0.000687056,0.2
347.15,50.8273,72.5984,1.11183,-287021.0,366.802,0.000687798,0.2
348.15,50.799,72.6098,1.09322,-286948.0,366.802,0.000688528,0.2
349.15,50.7706,72.6216,1.07507,-286876.0,366.802,0.000689248,0.2
350.15,50.7419,72.6337,1.05737,-286803.0,366.802,0.000689956,0.2
351.15,50.7129,72.6461,1.04011,-286730.0,366.802,0.000690653,0.2
352.15,50.6837,72.6589,1.02326,-286658.0,366.802,0.000691338,0.2
353.15,50.6543,72.6719,1.00683,-286585.0,366.802,0.000692012,0.2
354.15,50.6247,72.6853,0.990787,-286512.0,366.802,0.000692675,0.2
355.15,50.5948,72.699,0.975132,-286440.0,366.802,0.000693327,0.2
356.15,50.5647,72.713,0.95985,-286367.0,366.802,0.000693968,0.2
357.15,50.5344,72.7274,0.94493,-286294.0,366.802,0.000694598,0.2
358.15,50.5039,72.7422,0.930361,-286221.0,366.802,0.000695216,0.2
359.15,50.4731,72.7573,0.916134,-286149.0,366.802,0.000695823,0.2
360.15,50.4421,72.7728,0.902238,-286076.0,366.802,0.00069642,0.2
361.15,50.4109,72.7886,0.888664,-286003.0,366.802,0.000697005,0.2
362.15,50.3795,72.8049,0.875402,-285930.0,366.802,0.000697579,0.2
363.15,50.3478,72.8214,0.862444,-285858.0,366.802,0.000698142,0.2
364.15,50.3159,72.8384,0.84978,-285785.0,366.802,0.000698694,0.2
365.15,50.2839,72.8923,0.837403,-285712.0,366.802,0.000699236,0.2
366.15,50.2516,72.911,0.825305,-285639.0,366.802,0.000699766,0.2
367.15,49.7273,72.465,0.959606,-286381.0,367.15,0.000704298,0.2
368.15,48.3743,71.1854,1.49767,-288585.0,368.15,0.000715424,0.2
369.15,47.1452,69.9597,2.28726,-290695.0,369.15,0.000725348,0.2
370.15,46.0244,68.7855,3.42182,-292717.0,370.15,0.000734252,0.2
371.15,44.9989,67.6602,5.01985,-294655.0,371.15,0.000742284,0.2
372.15,44.0575,66.5817,7.22831,-296512.0,372.15,0.000749561,0.2
373.15,43.1908,65.5476,10.2257,-298292.0,373.15,0.000756184,0.2
374.15,42.3908,64.556,14.2246,-299999.0,374.15,0.000762234,0.2
375.15,41.6505,63.6049,19.473,-301635.0,375.15,0.000767781,0.2
376.15,40.9638,62.6923,26.2549,-303205.0,376.15,0.000772882,0.2
377.15,40.3255,61.8166,34.8893,-304712.0,377.15,0.000777587,0.2
378.15,39.7309,60.976,45.7282,-306157.0,378.15,0.00078194,0.2
379.15,39.1761,60.169,59.1525,-307544.0,379.15,0.000785977,0.2
380.15,38.6574,59.3941,75.5668,-308875.0,380.15,0.00078973,0.2
381.15,38.1717,58.6497,95.3931,-310154.0,381.15,0.000793227,0.2
382.15,37.7162,57.9346,119.063,-311381.0,382.15,0.000796492,0.2
383.15,37.2883,57.2475,147.008,-312560.0,383.15,0.000799548,0.2
293.15,50.9489,71.5648,5.20032,-292361.0,367.443,0.000639556,0.25
294.15,50.9387,71.5553,5.0555,-292289.0,367.443,0.000640912,0.25
295.15,50.9281,71.547,4.91596,-292218.0,367.443,0.000642255,0.25
296.15,50.917,71.5396,4.78146,-292146.0,367.443,0.000643586,0.25
297.15,50.9054,71.533,4.65179,-292075.0,367.443,0.000644903,0.25
298.15,50.8935,71.5274,4.52674,-292003.0,367.443,0.000646208,0.25
299.15,50.8811,71.5225,4.40612,-291932.0,367.443,0.0006475,0.25
300.15,50.8683,71.5185,4.28974,-291860.0,367.443,0.000648779,0.25
301.15,50.8551,71.5151,4.17741,-291789.0,367.443,0.000650046,0.25
302.15,50.8415,71.5123,4.06898,-291717.0,367.443,0.0006513,0.25
303.15,50.8276,71.5102,3.96428,-291646.0,367.443,0.000652542,0.25
304.15,50.8132,71.5087,3.86316,-291574.0,367.443,0.000653771,0.25
305.15,50.7985,71.5077,3.76546,-291503.0,367.443,0.000654988,0.25
306.15,50.7834,71.5072,3.67106,-291431.0,367.443,0.000656192,0.25
307.15,50.768,71.5072,3.57982,-291360.0,367.443,0.000657384,0.25
308.15,50.7522,71.5076,3.49161,-291288.0,367.443,0.000658563,0.25
309.15,50.7361,71.5085,3.40632,-291217.0,367.443,0.000659731,0.25
310.15,50.7196,71.5098,3.32382,-291145.0,367.443,0.000660886,0.25
311.15,50.7028,71.5115,3.244,-291074.0,367.443,0.000662028,0.25
312.15,50.6856,71.5135,3.16677,-291002.0,367.443,0.000663159,0.25
313.15,50.6682,71.5159,3.09202,-290931.0,367.443,0.000664277,0.25
314.15,50.6504,71.5186,3.01966,-290859.0,367.443,0.000665384,0.25
315.15,50.6322,71.5216,2.94958,-290788.0,367.443,0.000666478,0.25
316.15,50.6138,71.5249,2.88172,-290716.0,367.443,0.00066756,0.25
317.15,50.5951,71.5285,2.81598,-290645.0,367.443,0.00066863,0.25
318.15,50.576,71.5324,2.75227,-290573.0,367.443,0.000669689,0.25
319.15,50.5567,71.5366,2.69054,-290501.0,367.443,0.000670735,0.25
320.15,50.537,71.541,2.6307,-290430.0,367.443,0.00067177,0.25
321.15,50.5171,71.5457,2.57268,-290358.0,367.443,0.000672792,0.25
322.15,50.4968,71.5507,2.51642,-290287.0,367.443,0.000673803,0.25
323.15,50.4763,71.5558,2.46184,-290215.0,367.443,0.000674802,0.25
324.15,50.4555,71.5612,2.4089,-290144.0,367.443,0.000675789,0.25
325.15,50.4344,71.5669,2.35753,-290072.0,367.443,0.000676765,0.25
326.15,50.413,71.5728,2.30767,-290001.0,367.443,0.000677729,0.25
327.15,50.3914,71.5789,2.25928,-289929.0,367.443,0.000678681,0.25
328.15,50.3695,71.5852,2.21229,-289857.0,367.443,0.000679621,0.25
329.15,50.3473,71.5918,2.16666,-289786.0,367.443,0.000680551,0.25
330.15,50.3248,71.5986,2.12235,-289714.0,367.443,0.000681468,0.25
331.15,50.3021,71.6057,2.07929,-289643.0,367.443,0.000682374,0.25
332.15,50.2791,71.6129,2.03746,-289571.0,367.443,0.000683268,0.25
333.15,50.2558,71.6204,1.99681,-289499.0,367.443,0.000684151,0.25
334.15,50.2323,71.6282,1.9573,-289428.0,367.443,0.000685023,0.25
335.15,50.2086,71.6361,1.91889,-289356.0,367.443,0.000685883,0.25
336.15,50.1846,71.6443,1.88154,-289285.0,367.443,0.000686732,0.25
337.15,50.1603,71.6528,1.84522,-289213.0,367.443,0.000687569,0.25
338.15,50.1358,71.6615,1.80989,-289141.0,367.443,0.000688395,0.25
339.15,50.111,71.6704,1.77552,-289070.0,367.443,0.00068921,0.25
340.15,50.086,71.6796,1.74207,-288998.0,367.443,0.000690014,0.25
341.15,50.0608,71.6891,1.70953,-288926.0,367.443,0.000690806,0.25
342.15,50.0353,71.6988,1.67785,-288854.0,367.443,0.000691587,0.25
343.15,50.0096,71.7087,1.64701,-288783.0,367.443,0.000692357,0.25
344.15,49.9836,71.719,1.61699,-288711.0,367.443,0.000693116,0.25
345.15,49.9575,71.7295,1.58775,-288639.0,367.443,0.000693864,0.25
346.15,49.931,71.7403,1.55927,-288568.0,367.443,0.0006946,0.25
347.15,49.9044,71.7514,1.53152,-288496.0,367.443,0.000695326,0.25
348.15,49.8775,71.7628,1.50449,-288424.0,367.443,0.00069604,0.25
349.15,49.8504,71.7744,1.47815,-288352.0,367.443,0.000696744,0.25
350.15,49.8231,71.7864,1.45248,-288281.0,367.443,0.000697436,0.25
351.15,49.7955,71.7987,1.42746,-288209.0,367.443,0.000698118,0.25
352.15,49.7678,71.8113,1.40306,-288137.0,367.443,0.000698788,0.25
353.15,49.7398,71.8242,1.37928,-288065.0,367.443,0.000699448,0.25
354.15,49.7116,71.8374,1.35608,-287993.0,367.443,0.000700097,0.25
355.15,49.6832,71.8509,1.33346,-287922.0,367.443,0.000700735,0.25
356.15,49.6545,71.8648,1.31139,-287850.0,367.443,0.000701362,0.25
357.15,49.6257,71.8791,1.28986,-287778.0,367.443,0.000701978,0.25
358.15,49.5966,71.8936,1.26885,-287706.0,367.443,0.000702584,0.25
359.15,49.5673,71.9085,1.24834,-287634.0,367.443,0.000703178,0.25
360.15,49.5379,71.9238,1.22833,-287562.0,367.443,0.000703762,0.25
361.15,49.5082,71.9394,1.20879,-287490.0,367.443,0.000704335,0.25
362.15,49.4783,71.9554,1.18972,-287418.0,367.443,0.000704898,0.25
363.15,49.4482,71.9717,1.17109,-287346.0,367.443,0.00070545,0.25
364.15,49.4178,71.9885,1.1529,-287274.0,367.443,0.000705991,0.25
365.15,49.3873,72.0413,1.13514,-287202.0,367.443,0.000706521,0.25
366.15,49.3567,72.0596,1.11778,-287130.0,367.443,0.000707041,0.25
367.15,49.3258,72.0785,1.10083,-287058.0,367.443,0.00070755,0.25
368.15,48.3743,71.1854,1.49767,-288585.0,368.15,0.000715424,0.25
369.15,47.1452,69.9597,2.28726,-290695.0,369.15,0.000725348,0.25
370.15,46.0244,68.7855,3.42182,-292717.0,370.15,0.000734252,0.25
371.15,44.9989,67.6602,5.01985,-294655.0,371.15,0.000742284,0.25
372.15,44.0575,66.5817,7.22831,-296512.0,372.15,0.000749561,0.25
373.15,43.1908,65.5476,10.2257,-298292.0,373.15,0.000756184,0.25
374.15,42.3908,64.556,14.2246,-299999.0,374.15,0.000762234,0.25
375.15,41.6505,63.6049,19.473,-301635.0,375.15,0.000767781,0.25
376.15,40.9638,62.6923,26.2549,-303205.0,376.15,0.000772882,0.25
377.15,40.3255,61.8166,34.8893,-304712.0,377.15,0.000777587,0.25
378.15,39.7309,60.976,45.7282,-306157.0,378.15,0.00078194,0.25
379.15,39.1761,60.169,59.1525,-307544.0,379.15,0.000785977,0.25
380.15,38.6574,59.3941,75.5668,-308875.0,380.15,0.00078973,0.25
381.15,38.1717,58.6497,95.3931,-310154.0,381.15,0.000793227,0.25
382.15,37.7162,57.9346,119.063,-311381.0,382.15,0.000796492,0.25
383.15,37.2883,57.2475,147.008,-312560.0,383.15,0.000799548,0.25
293.15,49.9333,70.6367,7.84179,-293915.0,368.161,0.000648673,0.3
294.15,49.9234,70.6278,7.61331,-293844.0,368.161,0.00065,0.3
295.15,49.9131,70.6199,7.3934,-293774.0,368.161,0.000651313,0.3
296.15,49.9024,70.6129,7.18169,-293703.0,368.161,0.000652614,0.3
297.15,49.8913,70.6069,6.97781,-293633.0,368.161,0.000653903,0.3
298.15,49.8798,70.6016,6.78143,-293562.0,368.161,0.000655178,0.3
299.15,49.8679,70.5972,6.59221,-293491.0,368.161,0.000656441,0.3
300.15,49.8556,70.5935,6.40985,-293421.0,368.161,0.000657692,0.3
301.15,49.8429,70.5904,6.23405,-293350.0,368.161,0.00065893,0.3
302.15,49.8299,70.588,6.06452,-293280.0,368.161,0.000660155,0.3
303.15,49.8165,70.5862,5.90102,-293209.0,368.161,0.000661368,0.3
304.15,49.8028,70.585,5.74327,-293138.0,368.161,0.000662569,0.3
305.15,49.7887,70.5843,5.59105,-293068.0,368.161,0.000663757,0.3
306.15,49.7743,70.584,5.44411,-292997.0,368.161,0.000664933,0.3
307.15,49.7595,70.5843,5.30224,-292927.0,368.161,0.000666097,0.3
308.15,49.7444,70.5849,5.16524,-292856.0,368.161,0.000667249,0.3
309.15,49.729,70.5861,5.0329,-292785.0,368.161,0.000668389,0.3
310.15,49.7132,70.5875,4.90503,-292715.0,368.161,0.000669516,0.3
311.15,49.6972,70.5894,4.78146,-292644.0,368.161,0.000670632,0.3
312.15,49.6808,70.5916,4.66201,-292574.0,368.161,0.000671735,0.3
313.15,49.6642,70.5942,4.54652,-292503.0,368.161,0.000672827,0.3
314.15,49.6472,70.597,4.43483,-292433.0,368.161,0.000673906,0.3
315.15,49.6299,70.6002,4.32678,-292362.0,368.161,0.000674974,0.3
316.15,49.6123,70.6037,4.22225,-292291.0,368.161,0.00067603,0.3
317.15,49.5945,70.6075,4.12109,-292221.0,368.161,0.000677074,0.3
318.15,49.5763,70.6115,4.02317,-292150.0,368.161,0.000678107,0.3
319.15,49.5579,70.6157,3.92836,-292079.0,368.161,0.000679127,0.3
320.15,49.5392,70.6203,3.83656,-292009.0,368.161,0.000680136,0.3
321.15,49.5202,70.625,3.74763,-291938.0,368.161,0.000681134,0.3
322.15,49.5009,70.6301,3.66149,-291868.0,368.161,0.00068212,0.3
323.15,49.4814,70.6353,3.57801,-291797.0,368.161,0.000683094,0.3
324.15,49.4616,70.6408,3.49711,-291726.0,368.161,0.000684057,0.3
325.15,49.4415,70.6465,3.41868,-291656.0,368.161,0.000685008,0.3
326.15,49.4212,70.6525,3.34263,-291585.0,368.161,0.000685948,0.3
327.15,49.4006,70.6587,3.26888,-291514.0,368.161,0.000686876,0.3
328.15,49.3798,70.665,3.19735,-291444.0,368.161,0.000687794,0.3
329.15,49.3587,70.6716,3.12795,-291373.0,368.161,0.000688699,0.3
330.15,49.3373,70.6785,3.06061,-291302.0,368.161,0.000689594,0.3
331.15,49.3158,70.6855,2.99525,-291232.0,368.161,0.000690477,0.3
332.15,49.2939,70.6928,2.9318,-291161.0,368.161,0.000691349,0.3
333.15,49.2718,70.7003,2.8702,-291090.0,368.161,0.00069221,0.3
334.15,49.2495,70.708,2.81037,-291020.0,368.161,0.00069306,0.3
335.15,49.2269,70.716,2.75227,-290949.0,368.161,0.000693898,0.3
336.15,49.2041,70.7242,2.69582,-290878.0,368.161,0.000694726,0.3
337.15,49.1811,70.7326,2.64098,-290808.0,368.161,0.000695542,0.3
338.15,49.1578,70.7413,2.58767,-290737.0,368.161,0.000696348,0.3
339.15,49.1343,70.7501,2.53587,-290666.0,368.161,0.000697142,0.3
340.15,49.1106,70.7593,2.4855,-290595.0,368.161,0.000697926,0.3
341.15,49.0866,70.7687,2.43653,-290525.0,368.161,0.000698698,0.3
342.15,49.0625,70.7784,2.3889,-290454.0,368.161,0.00069946,0.3
343.15,49.0381,70.7882,2.34257,-290383.0,368.161,0.000700211,0.3
344.15,49.0134,70.7984,2.29751,-290312.0,368.161,0.000700951,0.3
345.15,48.9886,70.8088,2.25366,-290241.0,368.161,0.00070168,0.3
346.15,48.9635,70.8196,2.21098,-290171.0,368.161,0.000702399,0.3
347.15,48.9383,70.8305,2.16945,-290100.0,368.161,0.000703106,0.3
348.15,48.9128,70.8418,2.12901,-290029.0,368.161,0.000703803,0.3
349.15,48.8871,70.8533,2.08964,-289958.0,368.161,0.00070449,0.3
350.15,48.8612,70.8651,2.0513,-289887.0,368.161,0.000705165,0.3
351.15,48.835,70.8773,2.01396,-289816.0,368.161,0.00070583,0.3
352.15,48.8087,70.8897,1.97758,-289745.0,368.161,0.000706485,0.3
353.15,48.7822,70.9025,1.94215,-289675.0,368.161,0.000707129,0.3
354.15,48.7554,70.9155,1.90761,-289604.0,368.161,0.000707762,0.3
355.15,48.7285,70.9289,1.87396,-289533.0,368.161,0.000708385,0.3
356.15,48.7014,70.9426,1.84115,-289462.0,368.161,0.000708997,0.3
357.15,48.674,70.9566,1.80917,-289391.0,368.161,0.000709599,0.3
358.15,48.6465,70.9709,1.77799,-289320.0,368.161,0.00071019,0.3
359.15,48.6187,70.9856,1.74758,-289249.0,368.161,0.000710771,0.3
360.15,48.5908,71.0007,1.71793,-289178.0,368.161,0.000711342,0.3
361.15,48.5626,71.016,1.689,-289107.0,368.161,0.000711902,0.3
362.15,48.5343,71.0318,1.66078,-289036.0,368.161,0.000712451,0.3
363.15,48.5058,71.0479,1.63324,-288965.0,368.161,0.000712991,0.3
364.15,48.477,71.0643,1.60637,-288894.0,368.161,0.00071352,0.3
365.15,48.4481,71.1159,1.58014,-288823.0,368.161,0.000714039,0.3
366.15,48.4191,71.134,1.55453,-288752.0,368.161,0.000714547,0.3
367.15,48.3899,71.1525,1.52954,-288680.0,368.161,0.000715046,0.3
368.15,48.3604,71.1714,1.50513,-288609.0,368.161,0.000715534,0.3
369.15,47.1452,69.9597,2.28726,-290695.0,369.15,0.000725348,0.3
370.15,46.0244,68.7855,3.42182,-292717.0,370.15,0.000734252,0.3
371.15,44.9989,67.6602,5.01985,-294655.0,371.15,0.000742284,0.3
372.15,44.0575,66.5817,7.22831,-296512.0,372.15,0.000749561,0.3
373.15,43.1908,65.5476,10.2257,-298292.0,373.15,0.000756184,0.3
374.15,42.3908,64.556,14.2246,-299999.0,374.15,0.000762234,0.3
375.15,41.6505,63.6049,19.473,-301635.0,375.15,0.000767781,0.3
376.15,40.9638,62.6923,26.2549,-303205.0,376.15,0.000772882,0.3
377.15,40.3255,61.8166,34.8893,-304712.0,377.15,0.000777587,0.3
378.15,39.7309,60.976,45.7282,-306157.0,378.15,0.00078194,0.3
379.15,39.1761,60.169,59.1525,-307544.0,379.15,0.000785977,0.3
380.15,38.6574,59.3941,75.5668,-308875.0,380.15,0.00078973,0.3
381.15,38.1717,58.6497,95.3931,-310154.0,381.15,0.000793227,0.3
382.15,37.7162,57.9346,119.063,-311381.0,382.15,0.000796492,0.3
383.15,37.2883,57.2475,147.008,-312560.0,383.15,0.000799548,0.3
293.15,48.8702,69.624,12.2767,-295611.0,368.97,0.000658191,0.35
294.15,48.8607,69.6156,11.9018,-295541.0,368.97,0.000659485,0.35
295.15,48.8507,69.6082,11.5414,-295472.0,368.97,0.000660766,0.35
296.15,48.8404,69.6018,11.1948,-295402.0,368.97,0.000662034,0.35
297.15,48.8297,69.5962,10.8615,-295333.0,368.97,0.000663289,0.35
298.15,48.8187,69.5914,10.5409,-295263.0,368.97,0.000664533,0.35
299.15,48.8073,69.5874,10.2324,-295193.0,368.97,0.000665763,0.35
300.15,48.7955,69.5841,9.93537,-295124.0,368.97,0.000666982,0.35
301.15,48.7834,69.5814,9.64942,-295054.0,368.97,0.000668187,0.35
302.15,48.7709,69.5793,9.37403,-294985.0,368.97,0.000669381,0.35
303.15,48.7581,69.5779,9.10873,-294915.0,368.97,0.000670563,0.35
304.15,48.745,69.577,8.8531,-294845.0,368.97,0.000671732,0.35
305.15,48.7316,69.5765,8.6067,-294776.0,368.97,0.000672889,0.35
306.15,48.7178,69.5766,8.36915,-294706.0,368.97,0.000674034,0.35
307.15,48.7037,69.5771,8.14008,-294637.0,368.97,0.000675167,0.35
308.15,48.6893,69.578,7.91912,-294567.0,368.97,0.000676288,0.35
309.15,48.6746,69.5794,7.70593,-294498.0,368.97,0.000677397,0.35
310.15,48.6597,69.5811,7.50019,-294428.0,368.97,0.000678494,0.35
311.15,48.6444,69.5832,7.30159,-294358.0,368.97,0.00067958,0.35
312.15,48.6288,69.5856,7.10983,-294289.0,368.97,0.000680653,0.35
313.15,48.613,69.5883,6.92465,-294219.0,368.97,0.000681715,0.35
314.15,48.5968,69.5914,6.74576,-294150.0,368.97,0.000682765,0.35
315.15,48.5804,69.5947,6.57291,-294080.0,368.97,0.000683804,0.35
316.15,48.5637,69.5983,6.40586,-294010.0,368.97,0.000684831,0.35
317.15,48.5468,69.6022,6.24439,-293941.0,368.97,0.000685846,0.35
318.15,48.5295,69.6064,6.08826,-293871.0,368.97,0.00068685,0.35
319.15,48.512,69.6108,5.93727,-293802.0,368.97,0.000687843,0.35
320.15,48.4943,69.6154,5.79121,-293732.0,368.97,0.000688824,0.35
321.15,48.4763,69.6203,5.64989,-293662.0,368.97,0.000689794,0.35
322.15,48.458,69.6254,5.51313,-293593.0,368.97,0.000690752,0.35
323.15,48.4395,69.6308,5.38076,-293523.0,368.97,0.000691699,0.35
324.15,48.4207,69.6364,5.2526,-293453.0,368.97,0.000692635,0.35
325.15,48.4017,69.6421,5.1285,-293384.0,368.97,0.00069356,0.35
326.15,48.3825,69.6482,5.00829,-293314.0,368.97,0.000694474,0.35
327.15,48.363,69.6544,4.89184,-293245.0,368.97,0.000695376,0.35
328.15,48.3432,69.6608,4.779,-293175.0,368.97,0.000696268,0.35
329.15,48.3233,69.6675,4.66964,-293105.0,368.97,0.000697148,0.35
330.15,48.3031,69.6743,4.56363,-293036.0,368.97,0.000698018,0.35
331.15,48.2826,69.6814,4.46085,-292966.0,368.97,0.000698876,0.35
332.15,48.2619,69.6887,4.36118,-292896.0,368.97,0.000699724,0.35
333.15,48.241,69.6962,4.2645,-292827.0,368.97,0.00070056,0.35
334.15,48.2199,69.7039,4.17071,-292757.0,368.97,0.000701386,0.35
335.15,48.1986,69.7119,4.07971,-292687.0,368.97,0.000702202,0.35
336.15,48.177,69.72,3.99139,-292617.0,368.97,0.000703006,0.35
337.15,48.1552,69.7284,3.90566,-292548.0,368.97,0.0007038,0.35
338.15,48.1332,69.7371,3.82242,-292478.0,368.97,0.000704583,0.35
339.15,48.111,69.7459,3.7416,-292408.0,368.97,0.000705355,0.35
340.15,48.0886,69.755,3.6631,-292338.0,368.97,0.000706117,0.35
341.15,48.0659,69.7643,3.58684,-292269.0,368.97,0.000706868,0.35
342.15,48.0431,69.7739,3.51275,-292199.0,368.97,0.000707608,0.35
343.15,48.02,69.7837,3.44076,-292129.0,368.97,0.000708339,0.35
344.15,47.9968,69.7938,3.37079,-292059.0,368.97,0.000709058,0.35
345.15,47.9733,69.8041,3.30276,-291990.0,368.97,0.000709767,0.35
346.15,47.9496,69.8147,3.23663,-291920.0,368.97,0.000710466,0.35
347.15,47.9258,69.8256,3.17232,-291850.0,368.97,0.000711154,0.35
348.15,47.9017,69.8367,3.10977,-291780.0,368.97,0.000711832,0.35
349.15,47.8774,69.8481,3.04892,-291710.0,368.97,0.0007125,0.35
350.15,47.853,69.8598,2.98972,-291640.0,368.97,0.000713157,0.35
351.15,47.8283,69.8718,2.93212,-291571.0,368.97,0.000713805,0.35
352.15,47.8034,69.8841,2.87605,-291501.0,368.97,0.000714441,0.35
353.15,47.7784,69.8966,2.82148,-291431.0,368.97,0.000715068,0.35
